timestamp(ms),Roll,Pitch,Yaw,Ax,Ay,Az,Gx,Gy,Gz,
"1739672308.306","11.07","-80.12","238.94","0.00924","-0.000447","0.002053","-0.013165","-0.013407","-0.032336",
"1739672308.327","10.66","-80.29","239.33",,,,,,,
"1739672308.328",,,,"0.010583","-0.000203","0.000955","0.002102","0.032395","-0.017069",
"1739672308.349","9.56","-80.21","240.42","0.009728","-0.000569","0.002175","0.017369","-0.013407","-0.032336",
"1739672308.371","10.38","-80.34","239.61","0.010583","0.000774","0.001199","0.002102","0.001861","-0.062871",
"1739672308.392","10.93","-80.48","239.07","0.011803","0.001018","0.000222","0.002102","0.032395","-0.032336",
"1739672308.414","9.9","-80.39","240.08","0.011071","-0.000569","0.002541","0.032636","-0.028674","-0.001802",
"1739672308.435","9.15","-80.55","240.83","0.011803","-0.000813",,,,,
"1739672308.436",,,,,,"0.000955","0.002102","-0.028674","-0.032336",
"1739672308.457","8.26","-80.44","241.7","0.010827","-0.000569","0.002663","0.002102","-0.013407","-0.032336",
"1739672308.478","7.17","-80.55","242.78","0.011071","-0.000325","0.001565","0.017369",,,
"1739672308.479",,,,,,,,"0.001861","0.013465",
"1739672308.5","6.12","-80.46","243.82","0.009728","-0.000081","0.001809","-0.028433","0.001861","0.013465",
"1739672308.522","6.22","-80.62","243.71","0.00924","0.000163","0.001077","-0.013165","-0.013407","-0.001802",
"1739672308.543","7.27","-80.73","242.68","0.012414","0.001994","0.000588","-0.013165","0.001861","-0.001802",
"1739672308.565","6.15","-80.64","243.78","0.010827","-0.000447","0.002175","0.002102","-0.013407","-0.001802",
"1739672308.586","5.22","-80.53","244.7","0.010094","-0.000813","0.002541",,,,
"1739672308.587",,,,,,,"0.017369","0.001861","0.028732",
"1739672308.608","6.2","-80.65","243.74","0.011071","0.000896","0.001199","0.002102","0.001861","-0.017069",
"1739672308.629","7.55",,,,,,,,,
"1739672308.63",,"-80.59","242.4","0.010949","0.001262","0.001931","-0.028433","0.001861","-0.047603",
"1739672308.651","7.15","-80.44","242.8","0.010705","0.000041","0.002419","0.002102","-0.013407","-0.001802",
"1739672308.673","5.83","-80.42","244.1","0.010705","-0.002278","0.002297","0.017369","-0.013407","-0.017069",
"1739672308.694","4.78","-80.33","245.13","0.012658","-0.00179","0.003396","-0.013165","-0.013407",,
"1739672308.695",,,,,,,,,"-0.032336",
"1739672308.716","5.97","-80.41","243.96","0.011071","0.001506","0.001199","0.032636","0.017128","0.028732",
"1739672308.737","6.86","-80.54","243.08","0.011071","0.002116","-0.000266","-0.0437",,,
"1739672308.738",,,,,,,,"0.017128","-0.047603",
"1739672308.759","6.68","-80.38","243.26","0.009484","0.000041","0.003396","-0.0437","-0.013407","-0.047603",
"1739672308.78","5.37",,,,,,,,,
"1739672308.781",,"-80.35","244.55","0.010339","-0.001057","0.002053","0.002102","-0.043941","-0.001802",
"1739672308.802","4.61","-80.23","245.3","0.010827","-0.001424","0.00364","0.032636","0.017128","-0.032336",
"1739672308.824","4.71","-80.08","245.2","0.011437","0.000774","0.005227","-0.013165","0.001861","-0.047603",
"1739672308.845","5.46","-79.95","244.46","0.014123","0.003093","0.004983","0.017369","0.001861","-0.078138",
"1739672308.867","5.64","-79.78","244.29","0.01217","0.00053","0.003274","0.002102","0.032395","-0.017069",
"1739672308.888","6.4","-79.65","243.54","0.01339","0.00114","0.003152",,,,
"1739672308.889",,,,,,,"0.017369","0.001861","-0.017069",
"1739672308.91","5.72","-79.53","244.21","0.010461","-0.001546","0.004128","0.032636","0.001861","0.013465",
"1739672308.931","5.48",,,,,,,,,
"1739672308.932",,"-79.37","244.44","0.014245","-0.000081","0.004617","0.017369","0.001861","0.013465",
"1739672308.953","6.72","-79.36","243.22","0.01339","0.001628","0.002419","0.002102","-0.013407","0.013465",
"1739672308.975","7.96","-79.34","242.01","0.012414","0.001506","0.002297","0.017369","-0.028674","-0.032336",
"1739672308.996","7.9","-79.51","242.07","0.010827","-0.000081","0.000222","0.017369","-0.013407","0.013465",
"1739672309.018","7.39","-79.66","242.57","0.011681","0.000041","0.001809","0.017369","0.001861","0.013465",
"1739672309.039","7.38","-79.83","242.58","0.010827","0.000041","0.000466",,,,
"1739672309.04",,,,,,,"0.002102","-0.013407","-0.032336",
"1739672309.061","8.02","-79.69","241.95","0.01217","0.001262","0.003152","0.017369","0.001861","-0.001802",
"1739672309.082","8.48",,,,,,,,,
"1739672309.083",,"-79.53","241.49","0.011193","0.001384","0.003518","0.002102","-0.013407","-0.047603",
"1739672309.104","9.48","-79.62","240.52","0.011681","0.001262","0.001443","0.047903","0.001861","0.013465",
"1739672309.126","10.29","-79.74","239.72","0.010827","0.000774","0.001443","0.002102","0.017128","-0.001802",
"1739672309.147","9.51","-79.62","240.48","0.010094","-0.000203","0.002419","0.017369",,,
"1739672309.148",,,,,,,,"0.001861","-0.032336",
"1739672309.169","8.27","-79.63","241.71","0.011559","-0.001057","0.002297","-0.013165","0.032395","-0.047603",
"1739672309.19","8.95","-79.49","241.04","0.009972",,,,,,
"1739672309.191",,,,,"0.001994","0.003274","0.002102","0.001861","0.013465",
"1739672309.212","9.63","-79.34","240.37","0.010339","0.001506","0.002908","0.002102","0.001861","0.028732",
"1739672309.234","10.77","-79.39","239.25","0.010217","0.00053","0.001809","0.032636","0.017128","-0.017069",
"1739672309.255","10.24","-79.55","239.77","0.01278","-0.001179","0.000466","-0.028433","0.001861","-0.047603",
"1739672309.277","9.24","-79.68","240.75","0.012292","-0.002522","0.000832","-0.028433","0.001861","0.013465",
"1739672309.298","8.02","-79.74","241.95","0.011559","0.000163","0.002053","0.002102","-0.013407","-0.001802",
"1739672309.32","7.41","-79.61","242.55","0.011437","-0.000081","0.002663","-0.0437","0.017128","-0.047603",
"1739672309.341","6.47","-79.73","243.48","0.012536","-0.000325","0.001931","-0.0437",,,
"1739672309.342",,,,,,,,"0.017128","-0.017069",
"1739672309.363","6.09","-79.59","243.85","0.008508","-0.000935","0.004739","0.002102","0.017128","-0.001802",
"1739672309.385","5.8","-79.44","244.13","0.010827","-0.000203","0.003762","-0.013165","0.001861","-0.047603",
"1739672309.406","4.99","-79.32","244.93","0.011803","-0.000813","0.003152","0.017369","0.047662","0.013465",
"1739672309.428","4.68","-79.48","245.24","0.012414","-0.000081","0.001687","0.002102","0.017128","0.028732",
"1739672309.449","3.77","-79.38","246.13","0.011193","-0.001179","0.00303","-0.013165","0.032395",,
"1739672309.45",,,,,,,,,"-0.032336",
"1739672309.471","3.06","-79.26","246.83","0.008874","-0.000935","0.002786","0.017369","0.017128","-0.032336",
"1739672309.492","2.83",,,,,,,,,
"1739672309.493",,"-79.42","247.05","0.009118","0.000041","0.001565","-0.0437","0.032395","-0.001802",
"1739672309.514","4.06","-79.44","245.84","0.009728","0.000896","0.001687","-0.013165","-0.013407","-0.001802",
"1739672309.535","3.52",,,,,,,,,
"1739672309.536",,"-79.3","246.37","0.010217","-0.000325","0.002663","-0.028433","-0.013407","-0.032336",
"1739672309.557","3.73","-79.15","246.17","0.010461","0.000774","0.004128","-0.013165","0.001861","-0.017069",
"1739672309.579","3.24","-79.01","246.64","0.008141","-0.000935","0.003396","0.017369","0.047662","-0.017069",
"1739672309.6","3.04","-78.85","246.84","0.008019","0.000041","0.001809","0.047903","0.017128","-0.017069",
"1739672309.622","4.18","-78.89","245.72","0.00863","0.001018","0.001443","-0.013165","0.001861","-0.032336",
"1739672309.643","4.21","-79.06","245.69",,,,,,,
"1739672309.644",,,,"0.008996","0.000041","-0.000388","0.002102","0.047662","-0.017069",
"1739672309.665","4","-79.23","245.9","0.012414","-0.000569","-0.000022","0.017369","0.032395","-0.032336",
"1739672309.687","4.17","-79.4","245.74","0.014855","0.000407","0.000832","0.002102","0.017128","-0.001802",
"1739672309.708","4.6","-79.55","245.31","0.011559","0.000407","0.001565","-0.013165","0.017128","-0.017069",
"1739672309.73","3.45","-79.5","246.44","0.010339","-0.000691","0.002175","-0.013165","0.001861","-0.047603",
"1739672309.751","4.61","-79.55","245.3","0.012902","0.000407","0.002297","-0.028433",,,
"1739672309.752",,,,,,,,"0.017128","0.013465",
"1739672309.773","3.89","-79.69","246.01","0.013146","-0.000447","0.001809","0.002102","0.032395","-0.017069",
"1739672309.794","2.64",,,,,,,,,
"1739672309.795",,"-79.67","247.23","0.00924","-0.001546","0.001931","0.002102","0.017128","-0.032336",
"1739672309.816","2.87","-79.83","247.01","0.010827","0.000285","0.000955","-0.028433","0.017128","0.013465",
"1739672309.838","2.29","-79.98","247.58","0.010217","-0.000447","0.001077","0.032636","-0.013407","0.028732",
"1739672309.859","3.44","-79.9","246.45","0.010705","0.00053","0.002053","0.002102","0.017128","-0.047603",
"1739672309.881","2.77","-79.76","247.11","0.012902","0.000041","0.002419","0.002102","0.017128","-0.001802",
"1739672309.902","1.94","-79.65","247.92","0.010094","-0.000447","0.002297","0.002102",,,
"1739672309.903",,,,,,,,"0.001861","-0.001802",
"1739672309.924","2.66","-79.51","247.22","0.011437","0.000407","0.002419","-0.028433","-0.013407","-0.017069",
"1739672309.945","3.57",,,,,,,,,
"1739672309.946",,"-79.4","246.32","0.012292","0.00114","0.002908","-0.0437","-0.028674","0.013465",
"1739672309.967","4.74","-79.34","245.17","0.011559","0.001506","0.002419","-0.013165","-0.013407","-0.001802",
"1739672309.989","4.6","-79.18","245.31","0.010827","0.000041","0.003518","0.032636","0.001861","-0.001802",
"1739672310.01","4.21","-79.03","245.7","0.01339","-0.000081","0.003274","-0.028433","0.001861","-0.001802",
"1739672310.032","5.2","-79.12","244.72","0.011681","0.00053","0.002053","0.002102","0.017128","0.013465",
"1739672310.053","6.41","-79.09","243.53","0.010705","0.000652","0.002053","-0.013165","0.001861","-0.017069",
"1739672310.075","7.06","-78.96","242.89","0.010461","0.002361","0.003884","0.017369","0.017128","-0.001802",
"1739672310.096","7.93","-79.06",,,,,,,,
"1739672310.097",,,"242.05","0.013146","0.001018","0.001931","0.002102","0.001861","-0.047603",
"1739672310.118","7.89","-79.23","242.08","0.01217","-0.000081","0.0001","-0.028433","0.032395","-0.001802",
"1739672310.14","6.75","-79.2","243.2","0.010339","-0.001668","0.002541","0.002102","-0.013407","-0.017069",
"1739672310.161","6.53","-79.04","243.41","0.011681","0.000041","0.003762","0.032636","-0.028674","-0.001802",
"1739672310.183","7.29","-79.17","242.67","0.010217","0.001018","0.001077","0.032636","0.017128","-0.001802",
"1739672310.204","7.38","-79","242.59","0.010339",,,,,,
"1739672310.205",,,,,"0.000407","0.002663","0.017369","-0.013407","-0.032336",
"1739672310.226","6.23","-78.98","243.71","0.012658","-0.000569","0.002663","0.017369","0.017128","-0.017069",
"1739672310.247","5.82","-78.83",,,,,,,,
"1739672310.248",,,"244.11","0.011315","-0.000447","0.003884","0.002102","0.017128","-0.001802",
"1739672310.269","4.95","-78.74","244.96","0.011193","-0.002034","0.003762","0.002102","-0.043941","-0.017069",
"1739672310.291","3.83","-78.79","246.06","0.01217","-0.000447","0.002297","-0.028433","-0.013407","-0.062871",
"1739672310.312","3.75","-78.96","246.15","0.01278","-0.000081","0.001077","0.002102","0.001861","-0.078138",
"1739672310.334","2.57","-79","247.31","0.008508","-0.000813","0.001565","0.002102","0.001861","-0.032336",
"1739672310.355","3.76","-79","246.13","0.010705","0.000407","0.002053",,,,
"1739672310.356",,,,,,,"-0.013165","-0.028674","-0.001802",
"1739672310.377","4.39","-78.86","245.52","0.010949","0.001018","0.00303","-0.013165","-0.013407","-0.017069",
"1739672310.398","4.99",,,,,,,,,
"1739672310.399",,"-79.01","244.92","0.00985","0.00114","0.000466","0.032636","0.001861","0.028732",
"1739672310.42","5.33","-78.85","244.59","0.009728","0.00114","0.003762","0.032636","0.017128","-0.017069",
"1739672310.442","5.05","-79.02","244.87","0.010094","-0.000203","0.001077","0.047903","-0.013407","-0.001802",
"1739672310.463","3.99","-78.95","245.91","0.008874","-0.001302","0.002297","0.002102","0.032395","-0.001802",
"1739672310.485","2.8","-78.97","247.07","0.008752","-0.000935","0.001687","0.002102","0.032395","-0.047603",
"1739672310.506","2.83","-79.14","247.05","0.011803",,,,,,
"1739672310.507",,,,,"0.000041","-0.000388","-0.028433","0.001861","-0.017069",
"1739672310.528","1.61","-79.16","248.24","0.011559","-0.001057","0.002175","-0.013165","-0.013407","-0.001802",
"1739672310.55","1.8","-79","248.05","0.010461","0.000163","0.002419","-0.028433","-0.013407","0.013465",
"1739672310.571","1.86","-78.84","248","0.010461","0.000163","0.00303","0.017369","-0.013407","-0.001802",
"1739672310.593","0.83","-78.92","249.01","0.009728","-0.000203","0.001809","0.002102","0.001861","0.028732",
"1739672310.614","0.58","-78.77","249.25","0.010583","-0.000325","0.003274","0.032636","-0.013407",,
"1739672310.615",,,,,,,,,"-0.047603",
"1739672310.636","0.64","-78.93","249.2","0.013024","0.000041","0.002297","-0.013165","0.032395","-0.017069",
"1739672310.657","0.64","-78.77","249.19","0.014001","0.000041",,,,,
"1739672310.658",,,,,,"0.003518","0.017369","0.017128","-0.017069",
"1739672310.679","1.69","-78.7","248.17","0.014001","0.00114","0.003152","0.002102","-0.013407","0.013465",
"1739672310.7","2.85",,,,,,,,,
"1739672310.701",,"-78.72","247.03","0.011926","0.001506","0.002175","-0.013165","0.001861","-0.017069",
"1739672310.722","3.68","-78.84","246.21","0.010827","0.001262","0.001199","-0.013165","-0.043941","-0.001802",
"1739672310.744","3.39","-79","246.5","0.011803","-0.000447","0.000832","0.002102","0.001861","-0.001802",
"1739672310.765","2.33","-78.95","247.54","0.008263","-0.002766","0.002541","0.032636","-0.028674","-0.001802",
"1739672310.787","1.14","-78.96","248.71","0.008752","-0.000691","0.001687","0.093705","0.017128","-0.017069",
"1739672310.808","0.25","-79.08","249.58","0.005944",,,,,,
"1739672310.809",,,,,"-0.000813","0.000588","0.017369","0.047662","-0.047603",
"1739672310.83","1.12","-79.19","248.73","0.009728","0.000896","0.001199","0.002102","0.047662","-0.001802",
"1739672310.852","0.81","-79.04","249.03","0.009606","-0.000691","0.003884","-0.013165","-0.013407","-0.017069",
"1739672310.873","0.7","-78.89","249.14","0.00863","-0.000325","0.004495","-0.013165","-0.028674","-0.017069",
"1739672310.895","0.3","-78.74","249.54","0.010094","-0.000691","0.003396","-0.0437","-0.043941","-0.001802",
"1739672310.916","1.32","-78.67","248.53","0.013879","0.001384","0.003274","0.017369","-0.013407",,
"1739672310.917",,,,,,,,,"-0.017069",
"1739672310.938","2.49","-78.68","247.39","0.011803","0.000652","0.002297","0.032636","0.001861","-0.017069",
"1739672310.959","3.19","-78.56","246.7",,,,,,,
"1739672310.96",,,,"0.009972","0.001018","0.002786","0.017369","0.001861","0.013465",
"1739672310.981","2.98","-78.4","246.9","0.010217","-0.000081","0.00303","0.017369","0.047662","-0.001802",
"1739672311.003","2.75","-78.24","247.13","0.009972","-0.000325","0.003762","-0.028433","0.032395","-0.017069",
"1739672311.024","2.59","-78.41","247.29","0.013024","-0.000203","0.001321","0.002102","0.017128","-0.001802",
"1739672311.046","3.33","-78.54","246.57","0.011315","0.001262","0.001199","0.017369","0.001861","0.013465",
"1739672311.067","4.37","-78.46","245.54","0.012292","0.001628","0.002908","0.047903","-0.028674",,
"1739672311.068",,,,,,,,,"-0.062871",
"1739672311.089","4.67","-78.62","245.25","0.012048","0.000652","0.00071","0.06317","0.032395","-0.032336",
"1739672311.11","5.83","-78.62","244.12","0.010949",,,,,,
"1739672311.111",,,,,"0.00053","0.002175","0.047903","0.001861","-0.001802",
"1739672311.132","6.71","-78.72","243.26","0.00985","0.000896","0.001443","0.032636","0.017128","0.028732",
"1739672311.153","6.08",,,,,,,,,
"1739672311.154",,"-78.87","243.87","0.011681","-0.000935","0.001077","0.078438","0.001861","0.044",
"1739672311.175","6.1","-79.04","243.85","0.012902","0.000163","0.001321","0.032636","0.017128","-0.001802",
"1739672311.197","6.16","-78.88","243.8","0.010217","0.00053","0.003762","0.017369","0.001861","0.028732",
"1739672311.218","4.99","-78.87","244.95","0.00985","-0.000691","0.002053","0.032636","-0.028674",,
"1739672311.219",,,,,,,,,"0.013465",
"1739672311.24","4.06","-78.78","245.85","0.011193","-0.001179","0.00303","0.002102","-0.028674","-0.001802",
"1739672311.261","2.95",,,,,,,,,
"1739672311.262",,"-78.84","246.95","0.011681","-0.000935","0.002053","0.017369","0.001861","0.028732",
"1739672311.283","3.14","-79.01","246.77","0.010827","0.000407","0.000222","0.032636","0.001861","-0.017069",
"1739672311.305","3.81","-79.14","246.11","0.010827","0.000652","0.001443","0.002102","0.047662","-0.001802",
"1739672311.326","4.1","-78.99","245.82","0.009972","0.00114","0.00425","0.002102","0.001861","-0.032336",
"1739672311.348","3.27","-79.12","246.64","0.009606","-0.001912","0.000344","-0.013165","0.001861","-0.047603",
"1739672311.369","2.15","-79.19","247.73","0.010705","-0.000691","0.001809","0.017369","0.062929",,
"1739672311.37",,,,,,,,,"-0.017069",
"1739672311.391","2.55","-79.04","247.34","0.011437","0.00053","0.00303","0.032636","-0.013407","-0.032336",
"1739672311.412","3.37",,,,,,,,,
"1739672311.413",,"-78.92","246.54","0.013635","0.00175","0.003762","0.017369","0.001861","0.013465",
"1739672311.434","3.51","-78.77","246.4","0.011559","0.000774","0.004983","0.002102","-0.013407","-0.001802",
"1739672311.456","4.47","-78.86","245.45","0.010094","0.000652","0.001687","-0.013165","0.047662","-0.047603",
"1739672311.477","3.79","-78.73","246.13","0.010339","-0.000081","0.002297","0.017369","0.017128","-0.032336",
"1739672311.499","2.63","-78.73","247.26","0.009606","-0.001912","0.002053","0.047903","0.032395","-0.032336",
"1739672311.52","1.78","-78.85","248.1","0.010949","-0.001668",,,,,
"1739672311.521",,,,,,"0.000955","0.047903","-0.013407","-0.047603",
"1739672311.542","1.98","-79.02","247.91","0.00985","0.00053","-0.000632","0.002102","-0.013407","-0.001802",
"1739672311.563","1.83","-79.19",,,,,,,,
"1739672311.564",,,"248.05","0.011559","-0.000325","0.000222","0.017369","0.017128","-0.017069",
"1739672311.585","1.9","-79.36","247.98","0.011681","0.000163","0.000344","0.002102","-0.013407","-0.017069",
"1739672311.607","1.34","-79.22","248.53","0.008752","-0.000569","0.002541","0.002102","0.001861","0.028732",
"1739672311.628","0.88","-79.07","248.98","0.010094","-0.000691","0.003274","-0.028433","0.001861","0.059267",
"1739672311.65","0.66","-79.23","249.2","0.009606","-0.000081","0.001443","-0.013165","0.017128","0.028732",
"1739672311.671","0.86","-79.4","249","0.011315","0.000285",,,,,
"1739672311.672",,,,,,"0.000955","0.002102","0.017128","0.013465",
"1739672311.693","0.48","-79.56","249.37","0.010461","-0.000569","0.000588","-0.013165","0.017128","-0.001802",
"1739672311.714","0.77","-79.72",,,,,,,,
"1739672311.715",,,"249.09","0.010094","0.000285","0.000955","-0.013165","-0.013407","-0.001802",
"1739672311.736","0.52","-79.89","249.34","0.010705","-0.000691","-0.000754","0.032636","0.032395","0.013465",
"1739672311.758","0.96","-80.04","248.9","0.012292","0.000652","0.000832","-0.028433","0.001861","-0.017069",
"1739672311.779","1.27","-80.21","248.6","0.010583","0.000407","0.000588","0.002102","0.017128","-0.017069",
"1739672311.801","1.63","-80.05","248.24","0.011437","0.000652","0.003396","0.017369","0.001861","-0.001802",
"1739672311.822","0.32","-80.04","249.54","0.010705","-0.000935","0.001931","0.032636",,,
"1739672311.823",,,,,,,,"-0.013407","-0.017069",
"1739672311.844","-0.95","-80.1","250.79","0.010217","-0.000935","0.001565","0.032636","-0.013407","-0.032336",
"1739672311.866","-0.46","-80.25","250.3","0.011315","0.000774","0.000466","0.047903","-0.013407","-0.017069",
"1739672311.887","0.55","-80.37","249.31","0.011803","0.001018","0.001321","0.017369","-0.043941","-0.017069",
"1739672311.909","1.63","-80.47","248.24","0.012292","0.001628","0.001077","-0.013165","0.001861","-0.032336",
"1739672311.93","3.01","-80.46","246.88","0.010705","0.000407","0.001809","0.002102","0.001861","-0.017069",
"1739672311.952","4.39","-80.46","245.52","0.010461","0.000774","0.001687","-0.013165","0.032395","-0.032336",
"1739672311.973","4","-80.32","245.9","0.008263",,,,,,
"1739672311.974",,,,,"-0.000569","0.003274","0.017369","0.032395","-0.017069",
"1739672311.995","3.95","-80.48","245.96","0.008752","0.000041","0.000955","0.017369","0.001861","0.028732",
"1739672312.016","3.1",,,,,,,,,
"1739672312.017",,"-80.62","246.79","0.011437","-0.000935","0.000955","-0.028433","0.001861","-0.001802",
"1739672312.038","3.52","-80.78","246.37","0.010949","0.000407","0.000955","-0.013165","0.001861","0.028732",
